variant,layer_index,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,mean_frac_pos_projection_dominates,mean_frac_neg_projection_dominates,num_pairs
negpos,1,9.025288942861007,5.244626172579992,3.7806627702810145,3.7806627702810145,5.244626172579992,0.1724253039516215,0.10017233361814473,0.07225297033347676,1.0,0.0,150
negpos,2,1.5246700452501547,-0.8270954938055245,2.3517655390556795,2.3652095678716445,-0.8338175082135071,0.026787997404852795,-0.014569234772152093,0.041357232177004884,0.9804,0.0196,150
negpos,3,2.7224012642841733,0.12452483084617666,2.597876433437996,2.6234870908617687,0.11171950213429042,0.04739003454237563,0.0021431047889420413,0.045246929753433585,0.9788,0.021199999999999997,150
negpos,4,-1.5052474937251197,-2.7854932892243243,1.2802457954992046,1.2917830611828407,-2.791261922066142,-0.026890701455081392,-0.04975292065521285,0.022862219200131453,0.9817333333333332,0.018266666666666667,150
negpos,5,-0.21653498926361972,-0.6500151219898526,0.4334801327262329,0.6201518106395588,-0.7433509609465156,-0.0038160126658654306,-0.011410361743907808,0.0075943490780423775,0.7488666666666667,0.2511333333333333,150
negpos,6,0.09862745007682827,0.2195631090185815,-0.1209356589417532,0.5777108546240197,-0.12976014776430497,0.0018164955011554498,0.0040632404692658615,-0.002246744968110412,0.42319999999999997,0.5768,150
negpos,7,-0.5745228179686127,-0.12251355659848341,-0.45200926137012926,0.6285210358097453,-0.6627787051884206,-0.010786986761054081,-0.002321298381799527,-0.008465688379254554,0.24673333333333333,0.7532666666666666,150
negpos,8,-2.4103713946108174,-0.21416281925060474,-2.1962085753602123,2.217234410218551,-2.4208843120399863,-0.04597507728296803,-0.004123640403095716,-0.04185143687987231,0.012066666666666667,0.9879333333333333,150
negpos,9,-1.1600116887505343,0.9150559527729072,-2.0750676415234413,2.1065155178392283,-1.1757356269084278,-0.021693667083653587,0.016958865355586605,-0.038652532439240196,0.022866666666666664,0.9771333333333333,150
negpos,10,0.12990733783574182,1.72236498005491,-1.5924576422191679,1.651447839331296,0.10041223927967784,0.0022727271805503086,0.032157874950329526,-0.029885147769779224,0.07033333333333333,0.9296666666666666,150
negpos,11,0.8528438204789117,1.065724391405422,-0.21288057092651028,0.866656793466457,0.5259557092089384,0.015314306955941352,0.019168937093155185,-0.003854630137213835,0.4053333333333333,0.5946666666666667,150
negpos,12,1.7206327780290516,2.2764932155705306,-0.5558604375414788,0.8219200962070197,1.5876029486962813,0.031185216770204367,0.04128519516783198,-0.010099978397627617,0.27513333333333334,0.7248666666666667,150
negpos,13,2.089874580361577,1.9687884989196425,0.12108608144193449,0.8437153770163917,1.607473851132414,0.036593807744782984,0.034462425306881136,0.0021313824379018496,0.5279333333333334,0.4720666666666667,150
negpos,14,10.988972732068067,10.370078133866842,0.6188945982012236,1.0734159633516027,10.142817451291654,0.17966292347320975,0.16951215412042464,0.010150769352785116,0.6982666666666666,0.3017333333333333,150
negpos,15,5.584340523917939,5.82611409630066,-0.24177357238272126,1.2292251988085283,5.090614710705036,0.08679174244561622,0.09052753464093287,-0.0037357921953166434,0.41506666666666664,0.5849333333333333,150
