category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,layer,layer_index,n_examples,hidden_dim,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,frac_pos_projection_dominates,frac_neg_projection_dominates,pos_vector_norm,neg_vector_norm,mean_hidden_norm
ideology,IDEOLOGY,ideology__environmental_protection__economic_growth,environmental-protection vs economic-growth,environmental-protection,economic-growth,negpos,0,1,100,3072,-0.10847254349760702,-0.17300648218186018,0.06453393868425321,0.06453393868425321,-0.17300648218186018,-0.05736654456835374,-0.09149771778984218,0.034131173221488446,1.0,0.0,0.13824719630099427,0.14497714370948736,1.8907096188446963
ideology,IDEOLOGY,ideology__environmental_protection__economic_growth,environmental-protection vs economic-growth,environmental-protection,economic-growth,posneg,0,1,100,3072,-0.10609465124403265,-0.1693643767822365,0.0632697255382039,0.0632697255382039,-0.1693643767822365,-0.05612397549563454,-0.08959525193648908,0.033471276440854535,1.0,0.0,0.13824719630099427,0.14497714370948736,1.8902436488218262
ideology,IDEOLOGY,ideology__equality_priority__merit_priority,equality-priority vs merit-priority,equality-priority,merit-priority,negpos,0,1,100,3072,-0.09728273831950048,-0.15432157410907077,0.057038835789570294,0.057038835789570294,-0.15432157410907077,-0.05143205181840028,-0.08159292656397855,0.030160874745578273,1.0,0.0,0.17137317441517347,0.11728262783840954,1.8913753266442064
ideology,IDEOLOGY,ideology__equality_priority__merit_priority,equality-priority vs merit-priority,equality-priority,merit-priority,posneg,0,1,100,3072,-0.09741789040098223,-0.15398770615089594,0.05656981574991368,0.05656981574991368,-0.15398770615089594,-0.05149359602409558,-0.08140506270784456,0.02991146668374899,1.0,0.0,0.17137317441517347,0.11728262783840954,1.8916056334307467
ideology,IDEOLOGY,ideology__equity_priority__efficiency_priority,equity-priority vs efficiency-priority,equity-priority,efficiency-priority,negpos,0,1,100,3072,-0.16134095304780463,-0.15889140403692842,-0.002449549010876214,0.005850419856837525,-0.1630413884707853,-0.08553097312559657,-0.08423658028944453,-0.0012943928361520227,0.4,0.6,0.16366467600446716,0.11680230609789849,1.8862509362627378
ideology,IDEOLOGY,ideology__equity_priority__efficiency_priority,equity-priority vs efficiency-priority,equity-priority,efficiency-priority,posneg,0,1,100,3072,-0.1644885094177584,-0.15964102132673066,-0.004847488091027685,0.00666202926755827,-0.16539578000602367,-0.08716599533792076,-0.08460141303134242,-0.002564582306578322,0.26,0.74,0.16366467600446716,0.11680230609789849,1.8869788502063929
ideology,IDEOLOGY,ideology__global_cooperation__national_self_reliance,global-cooperation vs national-self-reliance,global-cooperation,national-self-reliance,negpos,0,1,100,3072,-0.13073964885268802,-0.12792059456263385,-0.002819054290054154,0.009070634895717845,-0.13386543915551988,-0.06895413064038278,-0.06746966685667082,-0.001484463783711972,0.41,0.59,0.14114892251865088,0.12540374355637887,1.8959841812305998
ideology,IDEOLOGY,ideology__global_cooperation__national_self_reliance,global-cooperation vs national-self-reliance,global-cooperation,national-self-reliance,posneg,0,1,100,3072,-0.13093516026128815,-0.12666500888072108,-0.004270151380567059,0.009445743635598218,-0.13352295638880374,-0.0690623293302773,-0.06681261319648826,-0.0022497161337890546,0.36,0.64,0.14114892251865088,0.12540374355637887,1.8958520849181024
ideology,IDEOLOGY,ideology__government_intervention__free_market,government-intervention vs free-market,government-intervention,free-market,negpos,0,1,100,3072,-0.10601920053935503,-0.16388447375930937,0.057865273219954334,0.057865273219954334,-0.16388447375930937,-0.056005663295347105,-0.08657762698726196,0.03057196369191484,1.0,0.0,0.15616296354556752,0.11688537149895624,1.8929369550771449
ideology,IDEOLOGY,ideology__government_intervention__free_market,government-intervention vs free-market,government-intervention,free-market,posneg,0,1,100,3072,-0.10771932276036844,-0.1633434701028119,0.05562414734244345,0.05562414734244345,-0.1633434701028119,-0.05690357209143352,-0.08629203317509361,0.02938846108366011,1.0,0.0,0.15616296354556752,0.11688537149895624,1.892930944224198
ideology,IDEOLOGY,ideology__hierarchy_support__egalitarianism_support,hierarchy-support vs egalitarianism-support,hierarchy-support,egalitarianism-support,negpos,0,1,100,3072,-0.1472187648731879,-0.15195000563755603,0.004731240764368119,0.00709775267746466,-0.15313326159410434,-0.07815321755036854,-0.08066573849201994,0.0025125209416514,0.75,0.25,0.1436700095711096,0.16575578841912336,1.8836005580629023
ideology,IDEOLOGY,ideology__hierarchy_support__egalitarianism_support,hierarchy-support vs egalitarianism-support,hierarchy-support,egalitarianism-support,posneg,0,1,100,3072,-0.14455218169678474,-0.14830835564845135,0.003756173951666636,0.006699923943016586,-0.14978023064412635,-0.07675562595067625,-0.07875084156478106,0.0019952156141048193,0.7,0.3,0.1436700095711096,0.16575578841912336,1.8831561801726553
ideology,IDEOLOGY,ideology__human_rights_priority__sovereignty_priority,human-rights-priority vs sovereignty-priority,human-rights-priority,sovereignty-priority,negpos,0,1,100,3072,-0.06968130638556612,-0.20391049551190016,0.13422918912633405,0.13422918912633405,-0.20391049551190016,-0.03682815537082515,-0.10777739313606562,0.07094923776524045,1.0,0.0,0.13627368468847895,0.1374887131740964,1.8919088241596698
ideology,IDEOLOGY,ideology__human_rights_priority__sovereignty_priority,human-rights-priority vs sovereignty-priority,human-rights-priority,sovereignty-priority,posneg,0,1,100,3072,-0.06938284101318874,-0.20324498212959438,0.13386214111640565,0.13386214111640565,-0.20324498212959438,-0.03667365115494973,-0.10743335092105484,0.07075969976610508,1.0,0.0,0.13627368468847895,0.1374887131740964,1.8918061024258797
ideology,IDEOLOGY,ideology__inclusive_policy__selective_policy,inclusive-policy vs selective-policy,inclusive-policy,selective-policy,negpos,0,1,100,3072,-0.09789022859430259,-0.1474696723760588,0.04957944378175623,0.04957944378175623,-0.1474696723760588,-0.05163792558964314,-0.0777940159532864,0.02615609036364327,1.0,0.0,0.13755375737859837,0.11817122066356249,1.895657361003772
ideology,IDEOLOGY,ideology__inclusive_policy__selective_policy,inclusive-policy vs selective-policy,inclusive-policy,selective-policy,posneg,0,1,100,3072,-0.09765775193690512,-0.14706976779196948,0.049412015855064384,0.049412015855064384,-0.14706976779196948,-0.051520365319393455,-0.07759104296472452,0.026070677645331077,1.0,0.0,0.13755375737859837,0.11817122066356249,1.8954577793073466
