category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,layer,layer_index,n_examples,hidden_dim,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,frac_pos_projection_dominates,frac_neg_projection_dominates,pos_vector_norm,neg_vector_norm,mean_hidden_norm
ideology,IDEOLOGY,ideology__equity_priority__efficiency_priority,equity-priority vs efficiency-priority,equity-priority,efficiency-priority,negpos,0,1,100,2048,2.0092020346429336,3.2485287438476926,-1.239326709204759,1.239326709204759,2.0092020346429336,0.042287879990061755,0.06836833037586106,-0.026080450385799325,0.0,1.0,1.0375188726935074,0.5885533488307426,47.52030196604584
ideology,IDEOLOGY,ideology__equity_priority__efficiency_priority,equity-priority vs efficiency-priority,equity-priority,efficiency-priority,posneg,0,1,100,2048,1.9926055173615642,3.235119801174634,-1.24251428381307,1.24251428381307,1.9926055173615642,0.0419401850634843,0.06808829761313198,-0.026148112549647683,0.0,1.0,1.0375188726935074,0.5885533488307426,47.5190188836029
ideology,IDEOLOGY,ideology__global_cooperation__national_self_reliance,global-cooperation vs national-self-reliance,global-cooperation,national-self-reliance,negpos,0,1,100,2048,-0.5729649348209294,-0.8298886228863195,0.25692368806539023,0.26491005074929097,-0.83388180422827,-0.012076020212014132,-0.017493929075286033,0.005417908863271903,0.94,0.06,1.0269476619787805,0.7022373835310782,47.413833684297764
ideology,IDEOLOGY,ideology__global_cooperation__national_self_reliance,global-cooperation vs national-self-reliance,global-cooperation,national-self-reliance,posneg,0,1,100,2048,-0.5579077099102002,-0.7678854870705208,0.20997777716032062,0.22160685535473057,-0.7737000261677259,-0.011756977226900531,-0.016183059056011025,0.004426081829110492,0.92,0.08,1.0269476619787805,0.7022373835310782,47.42618343769284
ideology,IDEOLOGY,ideology__government_intervention__free_market,government-intervention vs free-market,government-intervention,free-market,negpos,0,1,100,2048,0.26260659090170635,2.154176797032169,-1.8915702061304618,1.8915702061304618,0.26260659090170635,0.005543504575346495,0.0454203527811665,-0.039876848205820006,0.0,1.0,1.0706512062178681,0.547604757023413,47.43690961079028
ideology,IDEOLOGY,ideology__government_intervention__free_market,government-intervention vs free-market,government-intervention,free-market,posneg,0,1,100,2048,0.23843875607471873,2.1351257858173804,-1.896687029742662,1.896687029742662,0.23843875607471873,0.005034274690518901,0.04500871589504629,-0.039974441204527394,0.0,1.0,1.0706512062178681,0.547604757023413,47.44832195997988
ideology,IDEOLOGY,ideology__hierarchy_support__egalitarianism_support,hierarchy-support vs egalitarianism-support,hierarchy-support,egalitarianism-support,negpos,0,1,100,2048,2.2886781042601583,0.31801252386047635,1.9706655803996822,1.9706655803996822,0.31801252386047635,0.0481924805379599,0.0067052633239145735,0.041487217214045316,1.0,0.0,0.9718120984563422,0.7196348191432943,47.50069916857082
ideology,IDEOLOGY,ideology__hierarchy_support__egalitarianism_support,hierarchy-support vs egalitarianism-support,hierarchy-support,egalitarianism-support,posneg,0,1,100,2048,2.327832062610233,0.37661750781504366,1.9512145547951893,1.9512145547951893,0.37661750781504366,0.0490242041701468,0.007939708218676447,0.041084495951470366,1.0,0.0,0.9718120984563422,0.7196348191432943,47.49339923264465
ideology,IDEOLOGY,ideology__human_rights_priority__sovereignty_priority,human-rights-priority vs sovereignty-priority,human-rights-priority,sovereignty-priority,negpos,0,1,100,2048,0.9189205861186874,3.5016620153624354,-2.5827414292437485,2.5827414292437485,0.9189205861186874,0.019368541541171413,0.0737842915154493,-0.05441574997427789,0.0,1.0,1.1798618299809838,0.7047963032081394,47.46379229758739
ideology,IDEOLOGY,ideology__human_rights_priority__sovereignty_priority,human-rights-priority vs sovereignty-priority,human-rights-priority,sovereignty-priority,posneg,0,1,100,2048,0.8687095233752524,3.5205083174285705,-2.6517987940533185,2.6517987940533185,0.8687095233752524,0.018303326938982855,0.07415948366039721,-0.055856156721414356,0.0,1.0,1.1798618299809838,0.7047963032081394,47.47614820708649
ideology,IDEOLOGY,ideology__inclusive_policy__selective_policy,inclusive-policy vs selective-policy,inclusive-policy,selective-policy,negpos,0,1,100,2048,2.490945779347841,2.213141143499052,0.2778046358487883,0.2787680937379184,2.212659414554487,0.052525087591025754,0.04666973938310008,0.005855348207925672,0.98,0.02,1.050487288110833,0.621940733485336,47.42942118376872
ideology,IDEOLOGY,ideology__inclusive_policy__selective_policy,inclusive-policy vs selective-policy,inclusive-policy,selective-policy,posneg,0,1,100,2048,2.4924416009395474,2.2191725244101743,0.27326907652937305,0.27441269059966333,2.218600717375029,0.0525557739356902,0.04679609730099881,0.0057596766346913915,0.98,0.02,1.050487288110833,0.621940733485336,47.43019006565777
ideology,IDEOLOGY,ideology__industrial_policy__market_coordination,industrial-policy vs market-coordination,industrial-policy,market-coordination,negpos,0,1,100,2048,-0.7357785568811468,-1.0511881319774685,0.31540957509632145,0.3156039963515911,-1.0512853426051032,-0.015518983424173237,-0.02217468577005406,0.00665570234588083,0.99,0.01,1.1527407969112735,0.6187880947093858,47.381349281369666
ideology,IDEOLOGY,ideology__industrial_policy__market_coordination,industrial-policy vs market-coordination,industrial-policy,market-coordination,posneg,0,1,100,2048,-0.7961722696990583,-1.083723657184621,0.28755138748556236,0.2875865041110354,-1.0837412154973574,-0.016785877901015565,-0.02285160117890519,0.006065723277889624,0.99,0.01,1.1527407969112735,0.6187880947093858,47.40137375679501
ideology,IDEOLOGY,ideology__institution_trust__institution_skepticism,institution-trust vs institution-skepticism,institution-trust,institution-skepticism,negpos,0,1,100,2048,-0.3174693855189153,-4.376619361872785,4.05914997635387,4.05914997635387,-4.376619361872785,-0.00669003893453374,-0.09232353193744819,0.08563349300291445,1.0,0.0,1.0370691717271363,0.6512079902503944,47.401043608414746
ideology,IDEOLOGY,ideology__institution_trust__institution_skepticism,institution-trust vs institution-skepticism,institution-trust,institution-skepticism,posneg,0,1,100,2048,-0.31203563862096856,-4.361074751839399,4.049039113218431,4.049039113218431,-4.361074751839399,-0.00657535999244852,-0.09201554753584786,0.08544018754339933,1.0,0.0,1.0370691717271363,0.6512079902503944,47.390385498359976
ideology,IDEOLOGY,ideology__institutional_solutions__market_solutions,institutional-solutions vs market-solutions,institutional-solutions,market-solutions,negpos,0,1,100,2048,2.9164122928155405,0.7589636992050156,2.1574485936105248,2.1574485936105248,0.7589636992050156,0.06137757511537116,0.015979700618763016,0.045397874496608155,1.0,0.0,1.0443069529043705,0.5908113599546287,47.5212791194332
ideology,IDEOLOGY,ideology__institutional_solutions__market_solutions,institutional-solutions vs market-solutions,institutional-solutions,market-solutions,posneg,0,1,100,2048,2.898391774554574,0.7523356795369264,2.1460560950176464,2.1460560950176464,0.7523356795369264,0.06101375769222261,0.015843851489317183,0.045169906202905424,1.0,0.0,1.0443069529043705,0.5908113599546287,47.50908153540789
ideology,IDEOLOGY,ideology__law_and_order__reform_priority,law-and-order vs reform-priority,law-and-order,reform-priority,negpos,0,1,100,2048,-0.19114919411123726,2.5399012892806296,-2.7310504833918667,2.7310504833918667,-0.19114919411123726,-0.0040195553542165825,0.053517782897355676,-0.057537338251572256,0.0,1.0,1.0370825229704972,0.5904685702527203,47.46586012227424
ideology,IDEOLOGY,ideology__law_and_order__reform_priority,law-and-order vs reform-priority,law-and-order,reform-priority,posneg,0,1,100,2048,-0.20177837903479734,2.5479183973220767,-2.7496967763568745,2.7496967763568745,-0.20177837903479734,-0.0042400022221906674,0.053663882401834576,-0.05790388462402525,0.0,1.0,1.0370825229704972,0.5904685702527203,47.48673191861625
ideology,IDEOLOGY,ideology__long_term_stability__rapid_innovation,long-term-stability vs rapid-innovation,long-term-stability,rapid-innovation,negpos,0,1,100,2048,-1.7981339514098864,-0.10434995713260603,-1.6937839942772803,1.6937839942772803,-1.7981339514098864,-0.03794096693669986,-0.0021934190735613574,-0.03574754786313852,0.0,1.0,1.0964067911447897,0.6219850233761809,47.381702514435126
ideology,IDEOLOGY,ideology__long_term_stability__rapid_innovation,long-term-stability vs rapid-innovation,long-term-stability,rapid-innovation,posneg,0,1,100,2048,-1.815782364177858,-0.1054832849226288,-1.710299079255229,1.710299079255229,-1.815782364177858,-0.038292780392759275,-0.002214943372462966,-0.03607783702029631,0.0,1.0,1.0964067911447897,0.6219850233761809,47.40609681738186
ideology,IDEOLOGY,ideology__national_priority__global_priority,national-priority vs global-priority,national-priority,global-priority,negpos,0,1,100,2048,3.732021982920237,1.7788322487038604,1.953189734216376,1.953189734216376,1.7788322487038604,0.07851191071226664,0.03742697223803081,0.04108493847423582,1.0,0.0,1.0783865854290078,0.5720144246882178,47.538358421131015
ideology,IDEOLOGY,ideology__national_priority__global_priority,national-priority vs global-priority,national-priority,global-priority,posneg,0,1,100,2048,3.6676349488418203,1.7506014375673786,1.9170335112744425,1.9170335112744425,1.7506014375673786,0.07719087445463625,0.03684820599895029,0.04034266845568596,1.0,0.0,1.0783865854290078,0.5720144246882178,47.51757041751365
ideology,IDEOLOGY,ideology__policy_gradualism__policy_radicalism,policy-gradualism vs policy-radicalism,policy-gradualism,policy-radicalism,negpos,0,1,100,2048,-3.182879345727835,-4.669423169439144,1.4865438237113082,1.4865438237113082,-4.669423169439144,-0.06717251110921588,-0.09854698090477657,0.03137446979556071,1.0,0.0,1.1187612387348826,0.6714293979247017,47.378109355428094
